transcript	divergence
ENST00000382186.1	0.0543263205918
ENST00000453597.3	0.0469047910471
ENST00000360998.3	0.0511488148688
ENST00000377437.2	.
ENST00000290079.8	0.0748431280679
ENST00000361226.3	0.0469597306239
ENST00000436428.2	0.0472273283488
ENST00000374781.2	0.0555051402051
ENST00000238379.5	0.0547388642153
ENST00000358144.2	0.0588726967067
ENST00000357304.4	0.0604156553329
ENST00000371696.2	0.0750639987003
ENST00000373360.3	0.0547875070172
ENST00000335040.1	0.0553555902987
ENST00000351030.3	0.0557850365838
ENST00000415905.1	0.0524048683288
ENST00000379126.3	0.0485414627418
ENST00000376419.4	0.0550727665039
ENST00000343036.2	0.0616469009857
ENST00000395395.2	0.0659405527398
ENST00000355699.2	0.0689227166769
ENST00000373487.4	0.0521676438634
ENST00000471874.2	0.0502625033105
ENST00000346234.6	0.0545124311381
ENST00000447596.4	0.0515750011736
ENST00000474369.1	0.074932135065
ENST00000262457.2	0.0503647050025
ENST00000297990.4	0.0515088649565
ENST00000372210.3	0.0602760767339
ENST00000341700.6	0.054668641244
ENST00000440111.2	0.0639925732492
ENST00000377966.3	0.0489823943058
ENST00000401811.3	0.0527329114475
ENST00000535766.1	0.052645093881
ENST00000379166.2	0.0487633827466
ENST00000602925.1	0.0526617962665
ENST00000377457.5	.
ENST00000433700.1	0.0538523606657
ENST00000372108.5	0.0657352753384
ENST00000378495.3	0.04705424638
ENST00000605244.1	0.0467995228857
ENST00000377342.5	0.0529054742882
ENST00000382194.1	0.0544196806977
ENST00000372036.3	0.066735765556
ENST00000361138.5	0.0540360516586
ENST00000277475.5	0.0572434468891
ENST00000372923.3	0.0549898953493
ENST00000223500.8	0.0523083927852
ENST00000223642.1	0.0538332465555
ENST00000604921.1	0.0569674456094
ENST00000379721.3	0.0524823350113
ENST00000379078.1	0.0480872397193
ENST00000361823.5	0.0540356564667
ENST00000494426.1	0.0749446908982
ENST00000474263.1	0.0593938565931
ENST00000344849.3	0.0535299983095
ENST00000376989.3	0.055015876376
ENST00000507993.1	0.0508973517181
ENST00000472284.1	0.0598818755889
ENST00000553380.1	0.053813771688
ENST00000374767.4	0.0546877178573
ENST00000451710.3	0.055179727905
ENST00000432218.1	0.0561280164887
ENST00000539582.1	0.0558062555761
ENST00000380641.4	0.05272914894
ENST00000262455.6	0.0503255968899
ENST00000314556.3	0.0531378430642
ENST00000375960.2	0.0577172283161
ENST00000371850.3	0.072743566211
ENST00000339664.2	0.0551512830333
ENST00000541829.1	0.0527696359669
ENST00000259362.1	0.0551612630673
ENST00000375251.3	0.0622875084676
ENST00000313084.5	0.0754888134914
ENST00000373904.5	0.0538847188274
ENST00000375326.4	0.0677359713114
ENST00000374865.4	0.0551544656922
ENST00000379521.4	0.0520797178193
ENST00000338488.4	0.0504556871274
ENST00000468211.2	0.0676035256943
ENST00000374193.4	0.0547202245134
ENST00000340911.4	0.0659405527398
ENST00000474902.1	0.0742292217496
ENST00000416588.2	0.0545052509658
ENST00000323345.6	0.0683010979374
ENST00000374059.3	0.0555395863565
ENST00000277415.11	0.0779137351219
ENST00000318524.6	0.0520930579932
ENST00000375512.3	0.0613616271058
ENST00000373274.3	0.0533523342123
ENST00000259607.2	0.0472668373242
ENST00000395866.2	0.0548197492163
ENST00000297908.3	0.0534881380264
ENST00000542196.1	0.0552348845391
ENST00000374244.3	0.0534492866914
ENST00000358355.1	0.0611274781461
ENST00000340384.4	0.0737989987697
ENST00000460843.1	0.0727467879645
ENST00000431099.2	0.0568148733519
ENST00000380222.2	0.0518716357245
ENST00000377066.5	0.0553022724472
ENST00000361436.5	0.054917909212
ENST00000535814.1	0.0506159665615
ENST00000319033.6	0.051951654257
ENST00000375482.3	0.0606151877815
ENST00000375957.1	0.0576306749487
ENST00000378800.3	0.0473854750212
ENST00000536827.1	0.053967688287
ENST00000357365.3	0.075480294386
ENST00000546084.1	0.0538413123232
ENST00000429045.2	0.0533896203289
ENST00000319119.4	0.0549341661977
ENST00000452446.1	0.0559307224926
ENST00000540326.1	0.0529325141029
ENST00000419060.1	0.0534564485808
ENST00000373549.4	0.052554871995
ENST00000447879.1	0.053967688287
ENST00000443566.2	0.0609976199317
ENST00000372838.4	0.0558727783285
ENST00000544237.1	0.0469795224185
ENST00000526117.1	0.0538188572568
ENST00000388711.3	0.0576157358587
ENST00000374848.3	0.0556215469776
ENST00000393216.2	0.0616469009857
ENST00000380921.3	0.050887050321
ENST00000259667.5	0.0476066681411
ENST00000481550.2	0.0660120766021
ENST00000397617.3	0.0573879186518
ENST00000377106.1	0.0536601888766
ENST00000382082.3	0.0531997810793
ENST00000360271.3	0.074397524278
ENST00000371799.4	0.0780005085364
ENST00000544510.1	0.0508574301555
ENST00000423807.1	0.0534335446722
ENST00000375257.1	0.063356866391
ENST00000438527.3	0.0618581917313
ENST00000238341.5	0.053834174008
ENST00000372338.4	0.0616598941346
ENST00000336395.5	0.0470429590696
ENST00000378788.3	0.0470955892051
ENST00000536616.1	0.053134358103
ENST00000396757.1	0.047055874125
ENST00000373686.1	0.0526066755094
ENST00000374136.1	0.0550088021575
ENST00000538962.1	0.0521248816322
ENST00000380527.1	0.0533530611891
ENST00000375354.4	0.0660120766021
ENST00000314330.2	0.0746583560828
ENST00000377847.2	0.0513115253279
ENST00000537196.1	0.0544491110505
ENST00000350499.6	0.0634747883408
ENST00000376830.3	0.0548122670839
ENST00000374134.3	0.0552326412039
ENST00000396237.3	0.0546866577745
ENST00000391553.1	0.0739751492397
ENST00000429989.3	0.0562826928505
ENST00000404576.2	0.058858230831
ENST00000395198.3	0.0498018624802
ENST00000371217.5	0.0503263414533
ENST00000485122.2	0.053141307925
ENST00000241305.3	0.0588396983969
ENST00000372711.1	0.0462061678339
ENST00000388768.2	0.0495513955873
ENST00000308448.7	0.0510796003867
ENST00000451104.2	0.0726083634192
ENST00000444692.2	0.0548849349747
ENST00000419011.2	0.0468790931159
ENST00000372263.3	0.0562980139484
ENST00000379782.3	0.0647871875448
ENST00000307365.3	0.0543489177601
ENST00000359653.4	0.0604218823837
ENST00000598040.1	0.0478158051019
ENST00000329428.6	0.0538224220966
ENST00000460270.1	0.054773225409
ENST00000392606.2	0.0837839685524
ENST00000369285.3	0.053188449449
ENST00000344338.3	0.0584621785941
ENST00000370172.1	0.0474318916527
ENST00000342763.4	0.0588619121688
ENST00000395721.2	0.05931091167
ENST00000370250.4	0.0480325934396
ENST00000378470.1	0.0619103588014
ENST00000424811.2	0.0630973317193
ENST00000395440.1	0.0633948587986
ENST00000372687.4	0.0463713430433
ENST00000334512.5	0.0580068196887
ENST00000373208.1	0.0586628496685
ENST00000372443.1	0.0525364725708
ENST00000449042.2	0.0594994728745
ENST00000537242.1	0.0532117998467
ENST00000358769.2	0.0493361158475
ENST00000534974.1	0.0496330824769
ENST00000355264.4	0.0443710263199
ENST00000298124.3	0.0573925908985
ENST00000396817.2	0.0615332651284
ENST00000369849.4	0.0488373103654
ENST00000378278.2	0.0615332651284
ENST00000373957.3	0.0631138507016
ENST00000372188.1	0.056150975689
ENST00000239761.3	0.0587201309461
ENST00000360830.4	0.0563249608125
ENST00000298808.5	0.052975698137
ENST00000398706.2	0.0444991590949
ENST00000354911.4	0.056488237254
ENST00000409178.1	0.0443752996439
ENST00000266066.3	0.0526249102505
ENST00000287139.3	0.0578714438538
ENST00000477708.2	0.0587830090842
ENST00000393949.1	0.0501054797102
ENST00000376016.3	0.05391363586
ENST00000359204.4	0.0503949539513
ENST00000368904.1	0.0589689130407
ENST00000380994.1	0.0726602122707
ENST00000306042.5	0.0630957722647
ENST00000371811.4	0.0540367366836
ENST00000374867.2	0.0533835224861
ENST00000374704.4	0.0556420095398
ENST00000369887.3	0.0483791751225
ENST00000370655.1	0.052975698137
ENST00000346714.3	0.0467690568391
ENST00000404771.3	0.0525364725708
ENST00000442566.3	0.0514318704886
ENST00000260723.4	0.0572659917048
ENST00000263062.8	0.0520140388389
ENST00000372921.5	0.0452415772939
ENST00000371227.4	0.0501054797102
ENST00000356226.4	0.0571261701289
ENST00000417912.2	0.057855418009
ENST00000355946.2	0.0505054016546
ENST00000368594.3	0.0826683648273
ENST00000342239.3	0.0486692786478
ENST00000535642.1	0.0615021578133
ENST00000537102.1	0.0563097007284
ENST00000376166.1	0.0542915797837
ENST00000368610.3	0.0827633914435
ENST00000306010.7	0.0620094062894
ENST00000376603.2	0.0524680814723
ENST00000456849.1	0.0509988751615
ENST00000298298.1	0.061251959651
ENST00000371447.3	0.0502458181818
ENST00000374111.3	0.0574387097662
ENST00000353068.3	0.0469811762868
ENST00000369108.3	0.0561008092032
ENST00000369253.2	0.0533907917021
ENST00000393081.1	0.0523177344141
ENST00000374139.2	0.0571981076006
ENST00000432306.1	0.0524221576244
ENST00000284688.6	0.0593688855297
ENST00000338221.5	0.058542656593
ENST00000381604.4	0.0698284547554
ENST00000354547.3	0.0560573255204
ENST00000502935.1	0.0551835034314
ENST00000372764.3	0.044384095242
ENST00000369883.3	0.0483018768004
ENST00000463117.2	0.0838364569101
ENST00000372075.1	0.0569587825846
ENST00000369389.1	0.0516672147803
ENST00000398974.3	0.0560573255204
ENST00000316157.3	0.072378281743
ENST00000447176.1	0.0836010026578
ENST00000372281.3	0.056590199515
ENST00000453547.2	0.0522694794418
ENST00000359178.4	0.0671686281437
ENST00000374325.3	0.0588900262584
ENST00000371996.4	0.0510966625301
ENST00000474931.1	0.0550601819389
ENST00000327946.7	0.0576312515798
ENST00000318222.3	0.0497933532788
ENST00000378752.3	0.0643293598895
ENST00000542815.3	0.0533088803885
ENST00000378197.4	0.0613651049165
ENST00000299179.5	0.048011838047
ENST00000377766.5	0.0578363406919
ENST00000373997.3	0.0550484623785
ENST00000373878.3	0.0510844080922
ENST00000542308.1	0.0507106706887
ENST00000542786.1	0.0563616674066
ENST00000355243.3	0.0483471098542
ENST00000432597.2	0.0842897860676
ENST00000420338.2	0.0578161868742
ENST00000437752.1	0.0519290793701
ENST00000534894.1	0.0521043909323
ENST00000371109.3	0.0510339367146
ENST00000298510.2	0.055092731909
ENST00000478873.2	0.0462889649036
ENST00000376410.2	0.0569822784704
ENST00000502266.1	0.0583775607615
ENST00000345253.5	0.065938460062
ENST00000464872.1	0.0462889649036
ENST00000397176.2	0.0648211397094
ENST00000251864.2	0.0533460658764
ENST00000355029.4	0.064201427153
ENST00000470414.1	0.047948222897
ENST00000373290.2	0.0540106350507
ENST00000371939.3	0.051884468756
ENST00000458705.2	0.0676374161916
ENST00000543134.1	0.0567067372996
ENST00000448257.2	0.0517947281704
ENST00000315289.2	0.0493447820237
ENST00000379020.4	0.0632286277263
ENST00000544292.1	0.0546232149143
ENST00000379017.3	0.0631898740737
ENST00000376528.4	0.0545278411226
ENST00000375719.3	0.0547414235094
ENST00000372833.5	0.0444794042483
ENST00000239007.7	0.0534802579468
ENST00000369086.1	0.0564385775862
ENST00000378694.1	0.0644497629577
ENST00000439221.1	0.0553719892377
ENST00000347291.4	0.0501054797102
ENST00000542715.1	0.0641961329707
ENST00000355394.4	0.0542915797837
ENST00000374823.5	0.0533716311023
ENST00000376248.1	0.0560686394546
ENST00000395727.2	0.05931091167
ENST00000374726.3	0.054689665871
ENST00000277657.6	0.0527941113121
ENST00000284690.3	0.0593688855297
ENST00000535374.1	0.0698101653399
ENST00000395446.1	0.0633948587986
ENST00000419399.1	0.0571607564745
ENST00000341083.3	0.0642374509278
ENST00000454679.2	0.0614841254395
ENST00000392982.3	0.0532289666237
ENST00000399162.2	0.0518894992445
ENST00000370012.1	0.0466910803034
ENST00000373189.5	0.0586777950164
ENST00000368894.1	0.0590149235272
ENST00000355717.4	0.052090376978
ENST00000375732.1	0.0547319425726
ENST00000541332.1	0.0553912828258
ENST00000356374.4	0.0561675044577
ENST00000350537.4	0.0545273946612
ENST00000423111.2	0.052958125393
ENST00000493380.1	0.0621487801784
ENST00000369519.3	0.0532927160114
ENST00000282633.5	0.0539761073503
ENST00000360144.3	0.0571261701289
ENST00000374391.2	0.0604010630587
ENST00000376160.1	0.0542915797837
ENST00000361518.5	0.083428618266
ENST00000370597.3	0.0522655047669
ENST00000335628.3	0.052808010105
ENST00000608321.1	0.0577480749546
ENST00000375646.1	0.0564463077146
ENST00000377119.1	0.0572736798943
ENST00000429828.1	0.0575865721806
ENST00000374875.1	0.0533835224861
ENST00000370782.2	0.0530878690467
ENST00000381602.4	0.0698318496538
ENST00000354624.5	0.0528336302173
ENST00000395662.3	0.0583775607615
ENST00000374706.1	0.0554102499754
ENST00000369889.4	0.0481522620798
ENST00000263056.1	0.0560506592842
ENST00000371221.3	0.0503314120835
ENST00000359979.4	0.0583803775256
ENST00000473940.1	0.0550641881058
ENST00000330194.2	0.0504194700557
ENST00000397962.3	0.0698284547554
ENST00000373935.3	0.0544398965747
ENST00000543447.1	0.058327241058
ENST00000430396.2	0.0533786920583
ENST00000372213.3	0.0560465554741
ENST00000378000.1	0.0585303443996
ENST00000373675.3	0.0492941818805
ENST00000256039.2	0.0559982637467
ENST00000370241.3	0.0480288022389
ENST00000359035.3	0.083428618266
ENST00000370269.3	0.0480846910252
ENST00000544016.1	0.0549570052556
ENST00000332708.5	0.0697586152364
ENST00000543621.1	0.049077782953
ENST00000542957.1	0.0695920746509
ENST00000374103.4	0.0571607564745
ENST00000542434.1	0.0604010630587
ENST00000544628.1	0.045013147731
ENST00000370168.3	0.0474403212267
ENST00000360615.4	0.0563097007284
ENST00000373236.1	0.0573643099267
ENST00000372199.1	0.0559964496424
ENST00000317168.6	0.0550432013039
ENST00000370002.3	0.0462619261055
ENST00000379789.4	0.0647926542875
ENST00000298819.4	0.0522655047669
ENST00000371245.3	0.0500296948058
ENST00000443782.2	0.0445172065512
ENST00000540316.1	0.0492402721847
ENST00000374749.3	0.0548526831426
ENST00000280155.2	0.0536843927564
ENST00000535925.1	0.062454811401
ENST00000369811.1	0.0494420280929
ENST00000381707.2	0.052943466669
ENST00000479731.1	0.0618526780694
ENST00000372333.3	0.0578119095258
ENST00000372524.4	0.0463914488827
ENST00000541004.1	0.0510800847709
ENST00000369839.3	0.0493417119893
ENST00000298622.4	0.0821529290087
ENST00000465148.2	0.0496205026133
ENST00000337195.5	0.0603539010153
ENST00000339284.2	0.0565973385787
ENST00000372142.2	0.0588574451329
ENST00000448048.2	0.0600488360248
ENST00000337540.7	0.0526212781056
ENST00000458213.2	0.056199392565
ENST00000357555.5	0.0571261701289
ENST00000545335.1	0.0535305395533
ENST00000435275.1	0.0563249608125
ENST00000368676.4	0.0601200184644
ENST00000374323.4	0.059254867983
ENST00000607131.1	0.0462713490054
ENST00000371994.4	0.0510966625301
ENST00000558098.2	0.0698318496538
ENST00000527407.1	0.0528026519718
ENST00000374788.3	0.0545273946612
ENST00000375901.1	0.0541591886256
ENST00000319786.7	0.0448350336903
ENST00000534537.1	0.0531315091023
ENST00000370842.2	0.0532430529127
ENST00000332904.3	0.0581877555739
ENST00000277817.6	0.0496411544182
ENST00000369151.3	0.0539479447868
ENST00000488254.2	0.0465248850765
ENST00000309776.4	0.0698284547554
ENST00000399293.1	0.0504537604535
ENST00000372945.3	0.0456028662175
ENST00000395255.3	0.0494896467213
ENST00000394790.1	0.0444798221356
ENST00000480516.1	0.0584887554513
ENST00000379785.1	0.0647926542875
ENST00000378937.3	0.0633051187538
ENST00000446605.2	0.0465279538231
ENST00000540872.1	0.0601227692337
ENST00000371203.5	0.0502527844823
ENST00000443748.2	0.0488986438991
ENST00000370575.4	0.0518999206175
ENST00000371021.3	0.0525702525952
ENST00000371721.3	0.0532410303634
ENST00000377602.4	0.0583743885548
ENST00000359467.3	0.0592292998531
ENST00000298299.3	0.061251959651
ENST00000252939.4	0.083428618266
ENST00000378202.5	0.0613651049165
ENST00000374417.2	0.0615121648772
ENST00000299641.4	0.0445102622617
ENST00000377122.4	0.0573675345342
ENST00000377921.3	0.0584640083516
ENST00000369360.3	0.0523746952872
ENST00000395895.2	0.054773225409
ENST00000371489.1	0.0498702861911
ENST00000369386.1	0.051605404084
ENST00000378442.1	0.0618547970311
ENST00000395725.3	0.05931091167
ENST00000369603.5	0.0532808562784
ENST00000374342.2	0.05931091167
ENST00000341866.3	0.0807439747428
ENST00000368898.3	0.0590110474341
ENST00000488741.1	0.0550601819389
ENST00000224600.4	0.0616944551483
ENST00000404857.1	0.052558267501
ENST00000369040.3	0.058327241058
ENST00000358140.4	0.0671686281437
ENST00000509900.1	0.05931091167
ENST00000369847.3	0.0491183931295
ENST00000412663.1	0.0556084413136
ENST00000374822.4	0.0533716311023
ENST00000359354.2	0.0571578767762
ENST00000423113.1	0.0535501927472
ENST00000535029.1	0.0549570052556
ENST00000395495.1	0.0550484623785
ENST00000370223.3	0.0479776573671
ENST00000446890.1	0.0497137954693
ENST00000535341.1	0.0611974205302
ENST00000441611.1	0.049867061502
ENST00000458634.2	0.0573206819696
ENST00000334019.4	0.065938460062
ENST00000327277.7	0.0530878690467
ENST00000545131.1	0.0591745165222
ENST00000370591.2	0.0522655047669
ENST00000313519.5	0.0615710490805
ENST00000545575.1	0.0585158545223
ENST00000369001.1	0.0573816113801
ENST00000311916.2	0.0480149391686
ENST00000541550.1	0.0451608881434
ENST00000542547.1	0.0560506592842
ENST00000432555.2	0.0827633914435
ENST00000417178.2	0.083379524277
ENST00000537576.1	0.0538616088583
ENST00000371246.2	0.0501054797102
ENST00000263066.6	0.056199392565
ENST00000377823.1	0.0578171349297
ENST00000372321.1	0.0576376456608
ENST00000425119.2	0.0555224043921
ENST00000369286.1	0.053188449449
ENST00000374144.3	0.0573560620763
ENST00000395810.1	0.0612776291308
ENST00000533213.2	0.0534050130962
ENST00000369410.3	0.052247173684
ENST00000609104.1	0.0618192028522
ENST00000433307.1	0.0575396491825
ENST00000423155.1	0.0530344628425
ENST00000372360.3	0.0563249608125
ENST00000546318.1	0.0545012993193
ENST00000543371.1	0.052090376978
ENST00000586537.1	0.0616666271937
ENST00000342558.3	0.0450716528492
ENST00000396920.3	0.0643934262905
ENST00000544301.1	0.0579647312722
ENST00000369004.3	0.0575077917323
ENST00000380092.4	0.0645866863556
ENST00000371924.1	0.052236304397
ENST00000412272.2	0.0498018624802
ENST00000370495.4	0.0488040579985
ENST00000379237.2	0.0616676545949
ENST00000352159.4	0.0528087207141
ENST00000277865.4	0.0541295388848
ENST00000368547.3	0.0836550727283
ENST00000373218.4	0.0578769932251
ENST00000374776.1	0.0547720540423
ENST00000327347.5	0.064136328261
ENST00000321248.2	0.0827956306284
ENST00000372325.2	0.0577243200431
ENST00000361807.3	0.0616653148033
ENST00000373224.1	0.0577772692046
ENST00000310715.3	0.0456019038928
ENST00000423381.1	0.0443246468907
ENST00000374176.4	0.0587704273291
ENST00000332853.4	0.0573925908985
ENST00000370885.4	0.053141307925
ENST00000369248.4	0.0530296309919
ENST00000602371.1	0.0548526831426
ENST00000411732.1	0.0487009622981
ENST00000440536.2	0.0614075176621
ENST00000369825.1	0.0494420280929
ENST00000414986.1	0.0529279143111
ENST00000394762.2	0.0443246468907
ENST00000535327.1	0.0526746285297
ENST00000369612.1	0.0534731648461
ENST00000320301.6	0.0634189576734
ENST00000355288.2	0.0520922838581
ENST00000357878.5	0.059253867152
ENST00000468840.2	0.0514260956337
ENST00000394934.1	0.0567147744073
ENST00000369719.1	0.0519677920112
ENST00000357717.2	0.0615332651284
ENST00000396033.2	0.0535873826717
ENST00000357321.4	0.0458198558769
ENST00000368593.3	0.0826683648273
ENST00000395867.3	0.0676374161916
ENST00000373985.1	0.0573876381567
ENST00000535655.1	0.058327241058
ENST00000537177.1	0.0548740361935
ENST00000441508.2	0.0574864166537
ENST00000536715.1	0.0495936927709
ENST00000380132.4	0.0643830667581
ENST00000320481.6	0.0568298505439
ENST00000436284.2	0.0474425378344
ENST00000335083.5	0.0629415633221
ENST00000370379.1	0.049792504499
ENST00000369404.3	0.0522057925452
ENST00000394036.1	0.050486787974
ENST00000538630.1	0.0524691760792
ENST00000375946.4	0.0541277779636
ENST00000351556.3	0.0575479985684
ENST00000397250.2	0.06459580311
ENST00000361148.6	0.0635724966
ENST00000371380.3	0.0511463528169
ENST00000355843.2	0.0517469495761
ENST00000544824.1	0.0636648569989
ENST00000392870.2	0.0554438514445
ENST00000373241.4	0.0573146966376
ENST00000334549.1	0.0529359697852
ENST00000368821.3	0.0588270016063
ENST00000224652.6	0.058327241058
ENST00000430368.2	0.0503263414533
ENST00000369880.3	0.0483995464135
ENST00000495266.1	0.0503217860161
ENST00000397145.2	0.062792936851
ENST00000507417.1	0.0584938009287
ENST00000341863.6	0.0563133525216
ENST00000378764.2	0.0643293598895
ENST00000379328.3	0.0618394127346
ENST00000356571.4	0.0827781401416
ENST00000224605.2	0.0610563965643
ENST00000395797.1	0.0616371897564
ENST00000380433.3	0.0641375572201
ENST00000395887.3	0.0549125420197
ENST00000224950.3	0.0510332434861
ENST00000238994.5	0.0492445113968
ENST00000306402.6	0.0501054797102
ENST00000428666.1	0.0518699885343
ENST00000515273.1	0.0571847163196
ENST00000370635.3	0.0527685939656
ENST00000368689.1	0.0598213573324
ENST00000378927.3	0.0633150523322
ENST00000404739.3	0.0485579767938
ENST00000377072.3	0.0539094548255
ENST00000374459.1	0.0612111876885
ENST00000408019.1	0.0449312551272
ENST00000372017.3	0.0550461848672
ENST00000429863.2	0.0592880715465
ENST00000595757.1	0.0444812262051
ENST00000346874.4	0.0545273946612
ENST00000370434.1	0.0492550702844
ENST00000415217.3	0.0835386493811
ENST00000298492.5	0.0606430650591
ENST00000375250.5	0.0513049674694
ENST00000369780.4	0.0501760785251
ENST00000397269.3	0.0645894397916
ENST00000428547.1	0.0449312551272
ENST00000372841.3	0.0444798221356
ENST00000354919.6	0.0615871085701
ENST00000334828.5	0.0531535911205
ENST00000360521.2	0.0647871875448
ENST00000368648.3	0.0631614130543
ENST00000394579.3	0.0581133760883
ENST00000540098.1	0.054736824888
ENST00000377242.3	0.0605067442028
ENST00000535999.1	0.0563071579626
ENST00000604729.1	0.0444991590949
ENST00000372387.1	0.0551204204867
ENST00000503366.1	0.0523951894997
ENST00000542569.1	0.0463713430433
ENST00000396432.2	0.0569523354117
ENST00000379033.3	0.0632286277263
ENST00000337970.3	0.0612556951693
ENST00000369899.2	0.0466679676167
ENST00000378747.3	0.0643293598895
ENST00000371953.3	0.0511949659857
ENST00000374170.1	0.0578111778388
ENST00000371430.2	0.0503683415076
ENST00000356080.4	0.0543289844867
ENST00000422359.2	0.0525111140455
ENST00000411791.3	0.0601826583706
ENST00000378847.3	0.0632302548548
ENST00000429277.2	0.056199392565
ENST00000371019.2	0.0525910364146
ENST00000320985.10	0.0533088803885
ENST00000286627.5	0.0525542346476
ENST00000322635.3	0.0443246468907
ENST00000545309.1	0.0520296722654
ENST00000537649.1	0.0541295388848
ENST00000374721.3	0.0547447741202
ENST00000339992.3	0.0592535214139
ENST00000454759.2	0.0458715469077
ENST00000303745.7	0.0529535609439
ENST00000370610.3	0.0526212781056
ENST00000369707.2	0.052022491087
ENST00000370005.3	0.046264045062
ENST00000368869.4	0.0592362125439
ENST00000369698.1	0.0572160869188
ENST00000520267.1	0.0560573255204
ENST00000355279.2	0.0528087207141
ENST00000398969.3	0.0560573255204
ENST00000342386.6	0.0541277779636
ENST00000299130.3	0.0592880715465
ENST00000535836.1	0.0574387097662
ENST00000371332.4	0.050486787974
ENST00000239026.6	0.050486787974
ENST00000381584.1	0.0698284547554
ENST00000371249.2	0.0501054797102
ENST00000325980.9	0.0840263110947
ENST00000370489.4	0.0492301341801
ENST00000374312.1	0.0616680326711
ENST00000366277.2	0.0462627979089
ENST00000538192.1	0.0581884764464
ENST00000535553.1	0.046401530654
ENST00000430082.2	0.0458715469077
ENST00000422491.2	0.0447973328654
ENST00000332211.6	0.046401530654
ENST00000395438.1	0.0633948587986
ENST00000374174.1	0.0587737650697
ENST00000441178.2	0.0486843003559
ENST00000398248.1	0.0553719892377
ENST00000409983.3	0.0545278411226
ENST00000543866.1	0.0492835902648
ENST00000375377.1	0.058187648375
ENST00000352065.5	0.0520907588586
ENST00000609692.1	0.0609982442009
ENST00000263063.4	0.0568155955601
ENST00000537969.1	0.0458279472415
ENST00000442761.1	0.0530698387573
ENST00000394936.3	0.0567147744073
ENST00000375905.4	0.0541591886256
ENST00000298649.3	0.0534652878677
ENST00000425280.1	0.0469461280802
ENST00000371774.2	0.0550413235016
ENST00000225235.4	0.0508648065935
ENST00000588184.1	0.0531405346379
ENST00000355832.5	0.0575874328844
ENST00000543648.1	0.0506693913269
ENST00000441000.2	0.0493031531378
ENST00000395265.1	0.0492319541227
ENST00000370234.4	0.0480247985269
ENST00000378614.4	0.0641328429944
ENST00000335698.4	0.0624236326085
ENST00000437590.2	0.0613169972531
ENST00000378254.1	0.0615332651284
ENST00000361976.2	0.0567735613228
ENST00000393871.1	0.0502972822936
ENST00000371719.2	0.0532410303634
ENST00000372066.3	0.0563616674066
ENST00000368759.5	0.0592880870834
ENST00000378572.3	0.063611921634
ENST00000372765.1	0.0443317352469
ENST00000395284.3	0.0517947281704
ENST00000369983.3	0.0460503022015
ENST00000395795.4	0.0616860146617
ENST00000374151.3	0.0573925908985
ENST00000355044.3	0.053304718562
ENST00000359586.6	0.0584621785941
ENST00000341233.4	0.0546605604054
ENST00000452490.2	0.0526312860406
ENST00000374518.5	0.0598028355946
ENST00000379587.4	0.0625371032803
ENST00000541506.1	0.0839252204328
ENST00000374728.3	0.054773225409
ENST00000429569.2	0.0520131455221
ENST00000340058.5	0.0608525479135
ENST00000361432.2	0.0549570052556
ENST00000369893.5	0.0478634417444
ENST00000278071.2	0.0521414637323
ENST00000394865.1	0.0456019038928
ENST00000299366.7	0.0576341921167
ENST00000298239.6	0.053622896182
ENST00000355624.3	0.052762464409
ENST00000457442.2	0.0578363406919
ENST00000446342.1	0.044384095242
ENST00000441259.1	0.0583220177451
ENST00000369966.3	0.0458751614216
ENST00000369956.2	0.0458554199625
ENST00000476166.1	0.0611904718411
ENST00000414778.1	0.0634321059987
ENST00000395347.1	0.052191787452
ENST00000320185.2	0.0467690568391
ENST00000397167.1	0.0633349451421
ENST00000369005.1	0.0571847163196
ENST00000265865.3	0.0494367015099
ENST00000446377.2	0.0583477671511
ENST00000373886.3	0.0534398399671
ENST00000488328.1	0.0550641881058
ENST00000370649.3	0.0527587337643
ENST00000361713.1	0.0597999115837
ENST00000374277.5	0.0629415633221
ENST00000556918.1	0.058858230831
ENST00000369655.1	0.0548115968569
ENST00000455190.1	0.0651729545437
ENST00000356713.4	0.0497363342135
ENST00000370647.4	0.0528608407062
ENST00000370148.2	0.0474233525287
ENST00000392952.3	0.053377579947
ENST00000397160.3	0.0630152900984
ENST00000432464.1	0.0500643750984
ENST00000487763.1	0.0550601819389
ENST00000539337.1	0.0517648346398
ENST00000351071.6	0.0539933231758
ENST00000374433.2	0.0616371897564
ENST00000303903.6	0.0842897860676
ENST00000517713.1	0.0560573255204
ENST00000371667.1	0.0495656719516
ENST00000378681.3	0.0644365143215
ENST00000307518.5	0.052975698137
ENST00000369422.3	0.0528495731081
ENST00000378845.1	0.0632118948656
ENST00000442986.1	0.0544303628812
ENST00000369169.1	0.0539568533687
ENST00000369395.1	0.0520987544575
ENST00000281141.4	0.0633098610996
ENST00000309334.5	0.0499391659659
ENST00000392903.2	0.0533657871246
ENST00000503851.1	0.05931091167
ENST00000358282.7	0.0578363406919
ENST00000478076.1	0.0619075909519
ENST00000368865.4	0.0592704237302
ENST00000432900.2	0.0676374161916
ENST00000423344.2	0.0500080737641
ENST00000453919.1	0.0616666271937
ENST00000343131.5	0.0842897860676
ENST00000343575.6	0.0616860146617
ENST00000394829.2	0.0450716528492
ENST00000328142.3	0.0510352552312
ENST00000374094.4	0.0445172065512
